[run number],visualization,initial-population,[step],count turtles,mean-of-vision,mean-of-metabolism,mean [metabolism] of turtles,mean [vision] of turtles,(count turtles) / (initial-population),(count good_vision_turtles) / (initial-population),(count good_metabolism_turtles) / (initial-population),(count bad_vision_turtles) / (initial-population),(count bad_metabolism_turtles) / (initial-population)
212,no-visualization,640,100,393,3.6078125,2.5265625,2.03562341,3.847328244,0.6140625,0.3546875,0.4328125,0.259375,0.18125
213,no-visualization,660,100,401,3.427272727,2.490909091,1.995012469,3.596009975,0.607575758,0.309090909,0.434848485,0.298484848,0.172727273
214,no-visualization,680,100,437,3.558823529,2.461764706,1.983981693,3.743707094,0.642647059,0.375,0.463235294,0.267647059,0.179411765
215,no-visualization,700,100,434,3.442857143,2.495714286,2.034562212,3.711981567,0.62,0.347142857,0.418571429,0.272857143,0.201428571
216,no-visualization,720,100,451,3.515277778,2.469444444,1.971175166,3.753880266,0.626388889,0.347222222,0.452777778,0.279166667,0.173611111
217,no-visualization,740,100,443,3.414864865,2.501351351,1.961625282,3.758465011,0.598648649,0.328378378,0.436486486,0.27027027,0.162162162
218,no-visualization,760,100,491,3.514473684,2.415789474,1.949083503,3.692464358,0.646052632,0.35,0.472368421,0.296052632,0.173684211
219,no-visualization,780,100,476,3.516666667,2.520512821,2.023109244,3.823529412,0.61025641,0.35,0.420512821,0.26025641,0.18974359
220,no-visualization,800,100,479,3.4375,2.5125,1.972860125,3.688935282,0.59875,0.32875,0.42125,0.27,0.1775
221,no-visualization,820,100,510,3.397560976,2.484146341,1.974509804,3.621568627,0.62195122,0.329268293,0.447560976,0.292682927,0.174390244
222,no-visualization,840,100,486,3.526190476,2.553571429,2.016460905,3.823045267,0.578571429,0.338095238,0.403571429,0.24047619,0.175
223,no-visualization,860,100,528,3.453488372,2.510465116,1.946969697,3.668560606,0.613953488,0.330232558,0.447674419,0.28372093,0.16627907
224,no-visualization,880,100,524,3.361363636,2.470454545,1.885496183,3.58778626,0.595454545,0.3125,0.443181818,0.282954545,0.152272727
231,no-visualization,100,100,61,3.04,2.64,2.163934426,3.360655738,0.61,0.27,0.39,0.34,0.22
225,no-visualization,900,100,547,3.521111111,2.494444444,1.985374771,3.755027422,0.607777778,0.345555556,0.446666667,0.262222222,0.161111111
226,no-visualization,920,100,557,3.442391304,2.488043478,1.960502693,3.678635548,0.605434783,0.320652174,0.440217391,0.284782609,0.165217391
232,no-visualization,120,100,79,3.616666667,2.616666667,2.253164557,3.886075949,0.658333333,0.4,0.391666667,0.258333333,0.266666667
233,no-visualization,140,100,89,3.278571429,2.507142857,2,3.674157303,0.635714286,0.321428571,0.457142857,0.314285714,0.178571429
227,no-visualization,940,100,552,3.513829787,2.512765957,1.961956522,3.733695652,0.587234043,0.326595745,0.409574468,0.260638298,0.177659574
234,no-visualization,160,100,86,3.30625,2.525,1.825581395,3.790697674,0.5375,0.30625,0.4,0.23125,0.1375
228,no-visualization,960,100,569,3.440625,2.505208333,1.92970123,3.67486819,0.592708333,0.326041667,0.435416667,0.266666667,0.157291667
235,no-visualization,180,100,114,3.5,2.488888889,2.026315789,3.815789474,0.633333333,0.377777778,0.444444444,0.255555556,0.188888889
236,no-visualization,200,100,121,3.6,2.475,1.933884298,3.859504132,0.605,0.35,0.445,0.255,0.16
229,no-visualization,980,100,577,3.51122449,2.525510204,2.008665511,3.710571924,0.58877551,0.319387755,0.414285714,0.269387755,0.174489796
237,no-visualization,220,100,131,3.481818182,2.459090909,1.893129771,3.847328244,0.595454545,0.331818182,0.468181818,0.263636364,0.127272727
238,no-visualization,240,100,142,3.579166667,2.583333333,2.056338028,3.971830986,0.591666667,0.358333333,0.395833333,0.233333333,0.195833333
239,no-visualization,260,100,167,3.346153846,2.546153846,2.077844311,3.652694611,0.642307692,0.35,0.434615385,0.292307692,0.207692308
230,no-visualization,1000,100,597,3.442,2.57,2.015075377,3.621440536,0.597,0.313,0.423,0.284,0.174
240,no-visualization,280,100,170,3.360714286,2.610714286,2.064705882,3.629411765,0.607142857,0.328571429,0.425,0.278571429,0.182142857
241,no-visualization,300,100,191,3.576666667,2.5,2.005235602,3.769633508,0.636666667,0.36,0.44,0.276666667,0.196666667
242,no-visualization,320,100,197,3.603125,2.59375,2.091370558,4.035532995,0.615625,0.3875,0.421875,0.228125,0.19375
243,no-visualization,340,100,221,3.629411765,2.561764706,2.158371041,3.809954751,0.65,0.382352941,0.405882353,0.267647059,0.244117647
244,no-visualization,360,100,230,3.447222222,2.466666667,2.039130435,3.704347826,0.638888889,0.352777778,0.447222222,0.286111111,0.191666667
245,no-visualization,380,100,247,3.513157895,2.423684211,1.910931174,3.789473684,0.65,0.355263158,0.465789474,0.294736842,0.184210526
247,no-visualization,420,100,260,3.585714286,2.533333333,2.065384615,3.853846154,0.619047619,0.361904762,0.407142857,0.257142857,0.211904762
246,no-visualization,400,100,262,3.62,2.5075,2.091603053,3.938931298,0.655,0.3925,0.445,0.2625,0.21
248,no-visualization,440,100,279,3.422727273,2.436363636,1.896057348,3.774193548,0.634090909,0.352272727,0.488636364,0.281818182,0.145454545
249,no-visualization,460,100,292,3.604347826,2.502173913,2.037671233,3.873287671,0.634782609,0.376086957,0.436956522,0.258695652,0.197826087
250,no-visualization,480,100,310,3.514583333,2.454166667,1.916129032,3.7,0.645833333,0.35625,0.48125,0.289583333,0.164583333
251,no-visualization,500,100,320,3.57,2.476,2.03125,3.8375,0.64,0.368,0.438,0.272,0.202
252,no-visualization,520,100,319,3.442307692,2.575,2.043887147,3.711598746,0.613461538,0.338461538,0.407692308,0.275,0.205769231
253,no-visualization,540,100,349,3.661111111,2.490740741,2.048710602,3.833810888,0.646296296,0.377777778,0.431481481,0.268518519,0.214814815
254,no-visualization,560,100,359,3.458928571,2.471428571,1.935933148,3.601671309,0.641071429,0.35,0.4625,0.291071429,0.178571429
255,no-visualization,580,100,360,3.489655172,2.517241379,2.005555556,3.725,0.620689655,0.346551724,0.443103448,0.274137931,0.177586207
256,no-visualization,600,100,384,3.411666667,2.383333333,1.875,3.640625,0.64,0.361666667,0.493333333,0.278333333,0.146666667
257,no-visualization,620,100,377,3.44516129,2.517741935,2.015915119,3.615384615,0.608064516,0.314516129,0.420967742,0.293548387,0.187096774
258,no-visualization,640,100,388,3.484375,2.55625,2.054123711,3.724226804,0.60625,0.3328125,0.4125,0.2734375,0.19375
259,no-visualization,660,100,412,3.571212121,2.522727273,2.029126214,3.762135922,0.624242424,0.343939394,0.436363636,0.28030303,0.187878788
260,no-visualization,680,100,418,3.572058824,2.439705882,1.925837321,3.78708134,0.614705882,0.344117647,0.458823529,0.270588235,0.155882353
262,no-visualization,720,100,433,3.481944444,2.518055556,1.995381062,3.810623557,0.601388889,0.35,0.429166667,0.251388889,0.172222222
261,no-visualization,700,100,424,3.514285714,2.452857143,1.938679245,3.724056604,0.605714286,0.335714286,0.445714286,0.27,0.16
263,no-visualization,740,100,465,3.559459459,2.456756757,1.939784946,3.834408602,0.628378378,0.37027027,0.468918919,0.258108108,0.159459459
264,no-visualization,760,100,454,3.473684211,2.543421053,1.973568282,3.693832599,0.597368421,0.346052632,0.427631579,0.251315789,0.169736842
265,no-visualization,780,100,469,3.525641026,2.501282051,1.957356077,3.831556503,0.601282051,0.357692308,0.428205128,0.243589744,0.173076923
266,no-visualization,800,100,494,3.5375,2.4875,2.010121457,3.769230769,0.6175,0.35125,0.42875,0.26625,0.18875
267,no-visualization,820,100,489,3.5,2.565853659,2.012269939,3.797546012,0.596341463,0.35,0.403658537,0.246341463,0.192682927
268,no-visualization,840,100,515,3.373809524,2.457142857,1.939805825,3.629126214,0.613095238,0.332142857,0.441666667,0.280952381,0.171428571
269,no-visualization,860,100,515,3.46744186,2.510465116,1.965048544,3.770873786,0.598837209,0.355813953,0.437209302,0.243023256,0.161627907
270,no-visualization,880,100,524,3.402272727,2.525,2.017175573,3.574427481,0.595454545,0.311363636,0.419318182,0.284090909,0.176136364
277,no-visualization,100,100,63,3.09,2.58,2.047619048,3.301587302,0.63,0.3,0.44,0.33,0.19
272,no-visualization,920,100,541,3.423913043,2.52173913,1.972273567,3.600739372,0.588043478,0.304347826,0.410869565,0.283695652,0.177173913
278,no-visualization,120,100,86,3.425,2.4,2.058139535,3.697674419,0.716666667,0.383333333,0.483333333,0.333333333,0.233333333
271,no-visualization,900,100,556,3.531111111,2.427777778,1.902877698,3.836330935,0.617777778,0.362222222,0.456666667,0.255555556,0.161111111
279,no-visualization,140,100,85,3.528571429,2.528571429,2.047058824,3.811764706,0.607142857,0.364285714,0.407142857,0.242857143,0.2
273,no-visualization,940,100,591,3.562765957,2.465957447,1.956006768,3.852791878,0.628723404,0.372340426,0.460638298,0.256382979,0.168085106
280,no-visualization,160,100,103,3.375,2.38125,1.854368932,3.72815534,0.64375,0.35,0.50625,0.29375,0.1375
281,no-visualization,180,100,121,3.566666667,2.544444444,2.148760331,3.719008264,0.672222222,0.366666667,0.444444444,0.305555556,0.227777778
282,no-visualization,200,100,138,3.655,2.43,2.028985507,3.876811594,0.69,0.43,0.48,0.26,0.21
283,no-visualization,220,100,143,3.495454545,2.481818182,2,3.79020979,0.65,0.372727273,0.468181818,0.277272727,0.181818182
275,no-visualization,980,100,588,3.468367347,2.495918367,1.988095238,3.729591837,0.6,0.343877551,0.432653061,0.256122449,0.167346939
274,no-visualization,960,100,574,3.573958333,2.536458333,2.006968641,3.778745645,0.597916667,0.346875,0.419791667,0.251041667,0.178125
284,no-visualization,240,100,153,3.5125,2.495833333,1.993464052,3.712418301,0.6375,0.35,0.454166667,0.2875,0.183333333
285,no-visualization,260,100,161,3.403846154,2.523076923,2.02484472,3.739130435,0.619230769,0.342307692,0.426923077,0.276923077,0.192307692
286,no-visualization,280,100,189,3.485714286,2.507142857,2.084656085,3.761904762,0.675,0.375,0.460714286,0.3,0.214285714
276,no-visualization,1000,100,591,3.508,2.482,1.945854484,3.769881557,0.591,0.328,0.418,0.263,0.173
287,no-visualization,300,100,199,3.406666667,2.396666667,1.979899497,3.753768844,0.663333333,0.376666667,0.476666667,0.286666667,0.186666667
288,no-visualization,320,100,204,3.41875,2.43125,1.926470588,3.764705882,0.6375,0.34375,0.475,0.29375,0.1625
289,no-visualization,340,100,230,3.467647059,2.438235294,2.047826087,3.7,0.676470588,0.367647059,0.464705882,0.308823529,0.211764706
290,no-visualization,360,100,233,3.65,2.494444444,2.025751073,3.918454936,0.647222222,0.4,0.438888889,0.247222222,0.208333333
291,no-visualization,380,100,239,3.565789474,2.465789474,2.0041841,3.815899582,0.628947368,0.35,0.463157895,0.278947368,0.165789474
292,no-visualization,400,100,271,3.5025,2.46,2.103321033,3.741697417,0.6775,0.3775,0.45,0.3,0.2275
293,no-visualization,420,100,245,3.426190476,2.538095238,1.975510204,3.66122449,0.583333333,0.316666667,0.411904762,0.266666667,0.171428571
294,no-visualization,440,100,276,3.577272727,2.45,1.938405797,3.858695652,0.627272727,0.395454545,0.452272727,0.231818182,0.175
295,no-visualization,460,100,301,3.502173913,2.47173913,2.006644518,3.667774086,0.654347826,0.354347826,0.441304348,0.3,0.213043478
296,no-visualization,480,100,304,3.56875,2.441666667,1.947368421,3.851973684,0.633333333,0.375,0.452083333,0.258333333,0.18125
297,no-visualization,500,100,332,3.564,2.448,1.990963855,3.855421687,0.664,0.388,0.48,0.276,0.184
299,no-visualization,540,100,337,3.648148148,2.512962963,1.940652819,3.821958457,0.624074074,0.362962963,0.453703704,0.261111111,0.17037037
298,no-visualization,520,100,322,3.405769231,2.498076923,2.00931677,3.770186335,0.619230769,0.340384615,0.417307692,0.278846154,0.201923077
300,no-visualization,560,100,348,3.564285714,2.471428571,1.994252874,3.778735632,0.621428571,0.342857143,0.4375,0.278571429,0.183928571
301,no-visualization,580,100,360,3.522413793,2.543103448,2.025,3.725,0.620689655,0.348275862,0.446551724,0.272413793,0.174137931
302,no-visualization,600,100,364,3.423333333,2.501666667,2.035714286,3.587912088,0.606666667,0.326666667,0.43,0.28,0.176666667
303,no-visualization,620,100,372,3.529032258,2.5,1.989247312,3.779569892,0.6,0.346774194,0.429032258,0.253225806,0.170967742
304,no-visualization,640,100,393,3.4765625,2.546875,2.058524173,3.62086514,0.6140625,0.325,0.4125,0.2890625,0.2015625
305,no-visualization,660,100,401,3.484848485,2.513636364,1.987531172,3.758104738,0.607575758,0.327272727,0.428787879,0.28030303,0.178787879
306,no-visualization,680,100,424,3.464705882,2.473529412,1.966981132,3.70754717,0.623529412,0.329411765,0.455882353,0.294117647,0.167647059
307,no-visualization,700,100,425,3.455714286,2.564285714,2.028235294,3.734117647,0.607142857,0.332857143,0.427142857,0.274285714,0.18
308,no-visualization,720,100,457,3.4625,2.463888889,1.980306346,3.687089716,0.634722222,0.344444444,0.459722222,0.290277778,0.175
309,no-visualization,740,100,451,3.393243243,2.517567568,2.017738359,3.638580931,0.609459459,0.309459459,0.416216216,0.3,0.193243243
310,no-visualization,760,100,457,3.425,2.534210526,2.021881838,3.691466083,0.601315789,0.325,0.426315789,0.276315789,0.175
311,no-visualization,780,100,466,3.429487179,2.475641026,1.963519313,3.572961373,0.597435897,0.315384615,0.424358974,0.282051282,0.173076923
312,no-visualization,800,100,472,3.52875,2.49,1.925847458,3.800847458,0.59,0.33375,0.435,0.25625,0.155
313,no-visualization,820,100,508,3.5,2.451219512,1.899606299,3.671259843,0.619512195,0.32804878,0.458536585,0.291463415,0.16097561
314,no-visualization,840,100,517,3.569047619,2.433333333,1.918762089,3.785299807,0.61547619,0.354761905,0.448809524,0.260714286,0.166666667
315,no-visualization,860,100,522,3.489534884,2.45,1.925287356,3.739463602,0.606976744,0.344186047,0.459302326,0.262790698,0.147674419
316,no-visualization,880,100,510,3.597727273,2.572727273,1.984313725,3.860784314,0.579545455,0.339772727,0.415909091,0.239772727,0.163636364
323,no-visualization,100,100,59,3.47,2.56,2.016949153,3.593220339,0.59,0.35,0.42,0.24,0.17
324,no-visualization,120,100,90,3.525,2.416666667,2.033333333,3.655555556,0.75,0.391666667,0.516666667,0.358333333,0.233333333
317,no-visualization,900,100,548,3.546666667,2.46,1.961678832,3.835766423,0.608888889,0.364444444,0.438888889,0.244444444,0.17
318,no-visualization,920,100,550,3.617391304,2.469565217,1.901818182,3.92,0.597826087,0.365217391,0.45,0.232608696,0.147826087
325,no-visualization,140,100,91,3.564285714,2.535714286,2.098901099,3.725274725,0.65,0.35,0.442857143,0.3,0.207142857
326,no-visualization,160,100,98,3.51875,2.5125,1.908163265,3.908163265,0.6125,0.3625,0.475,0.25,0.1375
319,no-visualization,940,100,581,3.557446809,2.427659574,1.903614458,3.776247849,0.618085106,0.337234043,0.461702128,0.280851064,0.156382979
320,no-visualization,960,100,596,3.486458333,2.435416667,1.929530201,3.72147651,0.620833333,0.3375,0.463541667,0.283333333,0.157291667
327,no-visualization,180,100,126,3.65,2.427777778,2.03968254,3.873015873,0.7,0.444444444,0.494444444,0.255555556,0.205555556
321,no-visualization,980,100,600,3.446938776,2.509183673,2.023333333,3.69,0.612244898,0.336734694,0.431632653,0.275510204,0.180612245
328,no-visualization,200,100,124,3.525,2.47,1.903225806,3.669354839,0.62,0.34,0.485,0.28,0.135
329,no-visualization,220,100,139,3.4,2.522727273,2.035971223,3.532374101,0.631818182,0.318181818,0.445454545,0.313636364,0.186363636
330,no-visualization,240,100,144,3.570833333,2.45,2.027777778,3.847222222,0.6,0.333333333,0.420833333,0.266666667,0.179166667
322,no-visualization,1000,100,587,3.504,2.571,2.056218058,3.763202726,0.587,0.326,0.4,0.261,0.187
331,no-visualization,260,100,157,3.619230769,2.630769231,2.127388535,3.929936306,0.603846154,0.353846154,0.4,0.25,0.203846154
332,no-visualization,280,100,179,3.678571429,2.489285714,2.044692737,4.011173184,0.639285714,0.407142857,0.457142857,0.232142857,0.182142857
333,no-visualization,300,100,201,3.576666667,2.463333333,2.034825871,3.855721393,0.67,0.396666667,0.47,0.273333333,0.2
334,no-visualization,320,100,192,3.59375,2.546875,2.005208333,3.848958333,0.6,0.34375,0.415625,0.25625,0.184375
335,no-visualization,340,100,198,3.388235294,2.567647059,2.02020202,3.722222222,0.582352941,0.314705882,0.405882353,0.267647059,0.176470588
337,no-visualization,380,100,241,3.573684211,2.481578947,2.037344398,3.813278008,0.634210526,0.368421053,0.423684211,0.265789474,0.210526316
336,no-visualization,360,100,233,3.508333333,2.544444444,2.077253219,3.793991416,0.647222222,0.369444444,0.438888889,0.277777778,0.208333333
338,no-visualization,400,100,256,3.4175,2.4625,1.98046875,3.6484375,0.64,0.3325,0.445,0.3075,0.195
339,no-visualization,420,100,258,3.545238095,2.492857143,1.968992248,3.775193798,0.614285714,0.35,0.447619048,0.264285714,0.166666667
340,no-visualization,440,100,288,3.513636364,2.386363636,1.951388889,3.75,0.654545455,0.352272727,0.468181818,0.302272727,0.186363636
341,no-visualization,460,100,314,3.47826087,2.358695652,1.923566879,3.675159236,0.682608696,0.380434783,0.510869565,0.302173913,0.17173913
342,no-visualization,480,100,301,3.404166667,2.479166667,1.973421927,3.588039867,0.627083333,0.3375,0.45,0.289583333,0.177083333
343,no-visualization,500,100,320,3.37,2.394,1.9375,3.58125,0.64,0.352,0.464,0.288,0.176
344,no-visualization,520,100,318,3.457692308,2.488461538,2.009433962,3.738993711,0.611538462,0.344230769,0.426923077,0.267307692,0.184615385
345,no-visualization,540,100,332,3.472222222,2.442592593,1.963855422,3.713855422,0.614814815,0.337037037,0.448148148,0.277777778,0.166666667
346,no-visualization,560,100,348,3.475,2.441071429,1.951149425,3.761494253,0.621428571,0.364285714,0.439285714,0.257142857,0.182142857
347,no-visualization,580,100,356,3.539655172,2.477586207,1.969101124,3.719101124,0.613793103,0.353448276,0.436206897,0.260344828,0.177586207
348,no-visualization,600,100,395,3.653333333,2.475,1.994936709,3.739240506,0.658333333,0.373333333,0.475,0.285,0.183333333
350,no-visualization,640,100,386,3.553125,2.559375,2.098445596,3.839378238,0.603125,0.353125,0.396875,0.25,0.20625
349,no-visualization,620,100,399,3.575806452,2.420967742,1.909774436,3.822055138,0.643548387,0.375806452,0.482258065,0.267741935,0.161290323
351,no-visualization,660,100,394,3.474242424,2.507575758,2.005076142,3.827411168,0.596969697,0.357575758,0.43030303,0.239393939,0.166666667
352,no-visualization,680,100,437,3.548529412,2.513235294,2.027459954,3.85583524,0.642647059,0.382352941,0.441176471,0.260294118,0.201470588
354,no-visualization,720,100,436,3.443055556,2.5375,1.979357798,3.665137615,0.605555556,0.313888889,0.436111111,0.291666667,0.169444444
353,no-visualization,700,100,456,3.565714286,2.427142857,1.916666667,3.853070175,0.651428571,0.382857143,0.475714286,0.268571429,0.175714286
355,no-visualization,740,100,457,3.582432432,2.481081081,1.989059081,3.824945295,0.617567568,0.366216216,0.435135135,0.251351351,0.182432432
356,no-visualization,760,100,464,3.511842105,2.467105263,1.920258621,3.709051724,0.610526316,0.343421053,0.447368421,0.267105263,0.163157895
357,no-visualization,780,100,471,3.480769231,2.524358974,1.983014862,3.658174098,0.603846154,0.315384615,0.430769231,0.288461538,0.173076923
358,no-visualization,800,100,488,3.605,2.47125,1.979508197,3.93442623,0.61,0.36875,0.44875,0.24125,0.16125
359,no-visualization,820,100,507,3.542682927,2.524390244,2.059171598,3.812623274,0.618292683,0.364634146,0.409756098,0.253658537,0.208536585
360,no-visualization,840,100,545,3.555952381,2.426190476,1.966972477,3.798165138,0.648809524,0.360714286,0.461904762,0.288095238,0.186904762
361,no-visualization,860,100,524,3.489534884,2.498837209,2.005725191,3.729007634,0.609302326,0.346511628,0.422093023,0.262790698,0.187209302
362,no-visualization,880,100,543,3.594318182,2.480681818,1.959484346,3.856353591,0.617045455,0.363636364,0.447727273,0.253409091,0.169318182
363,no-visualization,900,100,531,3.52,2.52,1.956685499,3.792843691,0.59,0.333333333,0.428888889,0.256666667,0.161111111
369,no-visualization,100,100,66,3.54,2.52,2.03030303,3.833333333,0.66,0.38,0.45,0.28,0.21
364,no-visualization,920,100,548,3.477173913,2.483695652,1.954379562,3.744525547,0.595652174,0.339130435,0.439130435,0.256521739,0.156521739
370,no-visualization,120,100,73,3.433333333,2.441666667,1.904109589,3.657534247,0.608333333,0.325,0.466666667,0.283333333,0.141666667
371,no-visualization,140,100,92,3.578571429,2.564285714,2.163043478,3.706521739,0.657142857,0.35,0.414285714,0.307142857,0.242857143
365,no-visualization,940,100,559,3.506382979,2.495744681,1.958855098,3.715563506,0.594680851,0.335106383,0.429787234,0.259574468,0.164893617
372,no-visualization,160,100,114,3.59375,2.4875,2.087719298,3.763157895,0.7125,0.4,0.45625,0.3125,0.25625
366,no-visualization,960,100,545,3.4625,2.547916667,1.965137615,3.660550459,0.567708333,0.309375,0.40625,0.258333333,0.161458333
373,no-visualization,180,100,104,3.694444444,2.666666667,2.163461538,4.278846154,0.577777778,0.411111111,0.366666667,0.166666667,0.211111111
375,no-visualization,220,100,144,3.672727273,2.672727273,2.270833333,3.930555556,0.654545455,0.390909091,0.381818182,0.263636364,0.272727273
374,no-visualization,200,100,130,3.575,2.53,2.076923077,3.876923077,0.65,0.39,0.45,0.26,0.2
367,no-visualization,980,100,618,3.603061224,2.451020408,1.946601942,3.82038835,0.630612245,0.37244898,0.478571429,0.258163265,0.152040816
376,no-visualization,240,100,155,3.7125,2.554166667,2.15483871,4.019354839,0.645833333,0.4,0.4375,0.245833333,0.208333333
377,no-visualization,260,100,170,3.526923077,2.461538462,2,3.805882353,0.653846154,0.380769231,0.453846154,0.273076923,0.2
378,no-visualization,280,100,185,3.375,2.432142857,1.962162162,3.583783784,0.660714286,0.367857143,0.496428571,0.292857143,0.164285714
368,no-visualization,1000,100,573,3.519,2.522,1.970331588,3.820244328,0.573,0.341,0.412,0.232,0.161
379,no-visualization,300,100,173,3.46,2.616666667,2.063583815,3.832369942,0.576666667,0.326666667,0.383333333,0.25,0.193333333
380,no-visualization,320,100,205,3.453125,2.44375,1.985365854,3.702439024,0.640625,0.346875,0.459375,0.29375,0.18125
382,no-visualization,360,100,227,3.422222222,2.6,2.110132159,3.709251101,0.630555556,0.341666667,0.422222222,0.288888889,0.208333333
381,no-visualization,340,100,215,3.394117647,2.523529412,2.069767442,3.748837209,0.632352941,0.352941176,0.432352941,0.279411765,0.2
383,no-visualization,380,100,251,3.5,2.544736842,2.071713147,3.665338645,0.660526316,0.352631579,0.426315789,0.307894737,0.234210526
384,no-visualization,400,100,257,3.54,2.4975,2.007782101,3.743190661,0.6425,0.355,0.4425,0.2875,0.2
385,no-visualization,420,100,283,3.647619048,2.407142857,1.978798587,3.844522968,0.673809524,0.392857143,0.483333333,0.280952381,0.19047619
386,no-visualization,440,100,277,3.429545455,2.534090909,2.068592058,3.732851986,0.629545455,0.359090909,0.420454545,0.270454545,0.209090909
387,no-visualization,460,100,294,3.630434783,2.536956522,2.030612245,3.914965986,0.639130435,0.408695652,0.42826087,0.230434783,0.210869565
388,no-visualization,480,100,300,3.433333333,2.5625,2.063333333,3.69,0.625,0.34375,0.429166667,0.28125,0.195833333
389,no-visualization,500,100,306,3.444,2.514,2.045751634,3.62745098,0.612,0.33,0.432,0.282,0.18
390,no-visualization,520,100,316,3.561538462,2.525,2.047468354,3.838607595,0.607692308,0.359615385,0.409615385,0.248076923,0.198076923
391,no-visualization,540,100,323,3.52037037,2.546296296,2.021671827,3.826625387,0.598148148,0.346296296,0.418518519,0.251851852,0.17962963
392,no-visualization,560,100,363,3.530357143,2.510714286,2.022038567,3.787878788,0.648214286,0.380357143,0.4625,0.267857143,0.185714286
394,no-visualization,600,100,371,3.433333333,2.535,1.994609164,3.684636119,0.618333333,0.341666667,0.438333333,0.276666667,0.18
393,no-visualization,580,100,363,3.529310345,2.555172414,2.077134986,3.889807163,0.625862069,0.377586207,0.415517241,0.248275862,0.210344828
395,no-visualization,620,100,402,3.422580645,2.390322581,1.947761194,3.748756219,0.648387097,0.374193548,0.474193548,0.274193548,0.174193548
396,no-visualization,640,100,394,3.44375,2.45625,1.964467005,3.677664975,0.615625,0.3453125,0.453125,0.2703125,0.1625
397,no-visualization,660,100,405,3.503030303,2.465151515,1.997530864,3.75308642,0.613636364,0.333333333,0.43030303,0.28030303,0.183333333
399,no-visualization,700,100,431,3.425714286,2.495714286,1.997679814,3.591647332,0.615714286,0.321428571,0.44,0.294285714,0.175714286
398,no-visualization,680,100,409,3.519117647,2.452941176,1.943765281,3.760391198,0.601470588,0.348529412,0.442647059,0.252941176,0.158823529
400,no-visualization,720,100,416,3.372222222,2.548611111,1.997596154,3.579326923,0.577777778,0.291666667,0.4125,0.286111111,0.165277778
401,no-visualization,740,100,448,3.454054054,2.533783784,1.993303571,3.640625,0.605405405,0.328378378,0.42972973,0.277027027,0.175675676
402,no-visualization,760,100,464,3.435526316,2.513157895,2.015086207,3.6875,0.610526316,0.339473684,0.439473684,0.271052632,0.171052632
403,no-visualization,780,100,477,3.587179487,2.529487179,1.993710692,3.823899371,0.611538462,0.352564103,0.434615385,0.258974359,0.176923077
404,no-visualization,800,100,468,3.5375,2.51125,1.967948718,3.844017094,0.585,0.35,0.41875,0.235,0.16625
405,no-visualization,820,100,504,3.503658537,2.485365854,1.944444444,3.68452381,0.614634146,0.33902439,0.45,0.275609756,0.164634146
406,no-visualization,840,100,522,3.433333333,2.442857143,1.931034483,3.72605364,0.621428571,0.347619048,0.455952381,0.273809524,0.16547619
407,no-visualization,860,100,501,3.390697674,2.5,1.992015968,3.740518962,0.58255814,0.336046512,0.401162791,0.246511628,0.181395349
408,no-visualization,880,100,538,3.460227273,2.507954545,1.968401487,3.713754647,0.611363636,0.351136364,0.440909091,0.260227273,0.170454545
409,no-visualization,900,100,551,3.465555556,2.517777778,2.003629764,3.700544465,0.612222222,0.344444444,0.433333333,0.267777778,0.178888889
415,no-visualization,100,100,62,3.57,2.54,2.016129032,3.822580645,0.62,0.36,0.44,0.26,0.18
410,no-visualization,920,100,573,3.529347826,2.459782609,1.945898778,3.69982548,0.622826087,0.338043478,0.459782609,0.284782609,0.163043478
416,no-visualization,120,100,80,3.716666667,2.658333333,2.25,3.8375,0.666666667,0.383333333,0.416666667,0.283333333,0.25
417,no-visualization,140,100,82,3.435714286,2.578571429,2.06097561,3.756097561,0.585714286,0.307142857,0.4,0.278571429,0.185714286
418,no-visualization,160,100,99,3.5625,2.54375,2.101010101,3.757575758,0.61875,0.35,0.41875,0.26875,0.2
411,no-visualization,940,100,576,3.537234043,2.528723404,2.039930556,3.720486111,0.612765957,0.336170213,0.422340426,0.276595745,0.190425532
419,no-visualization,180,100,122,3.694444444,2.516666667,2.155737705,3.803278689,0.677777778,0.377777778,0.438888889,0.3,0.238888889
420,no-visualization,200,100,139,3.445,2.45,2.129496403,3.64028777,0.695,0.37,0.435,0.325,0.26
412,no-visualization,960,100,581,3.483333333,2.50625,1.975903614,3.65232358,0.605208333,0.320833333,0.4375,0.284375,0.167708333
421,no-visualization,220,100,142,3.345454545,2.586363636,2.112676056,3.767605634,0.645454545,0.368181818,0.409090909,0.277272727,0.236363636
422,no-visualization,240,100,151,3.5375,2.633333333,2.17218543,3.649006623,0.629166667,0.320833333,0.395833333,0.308333333,0.233333333
413,no-visualization,980,100,617,3.52755102,2.463265306,1.972447326,3.722852512,0.629591837,0.35,0.45,0.279591837,0.179591837
423,no-visualization,260,100,147,3.284615385,2.607692308,2.068027211,3.503401361,0.565384615,0.284615385,0.380769231,0.280769231,0.184615385
414,no-visualization,1000,100,596,3.549,2.488,1.973154362,3.716442953,0.596,0.328,0.426,0.268,0.17
424,no-visualization,280,100,153,3.471428571,2.710714286,2.169934641,3.862745098,0.546428571,0.328571429,0.360714286,0.217857143,0.185714286
425,no-visualization,300,100,195,3.513333333,2.45,2.056410256,3.820512821,0.65,0.373333333,0.453333333,0.276666667,0.196666667
